Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
870	21	0	2.175	89430.2342	81557.1725	71844.5324	89430.2342	17585.7018	6662.8669	37.8	344971	0	0	3
875	21	0	2.1875	89684.3876	82228.1383	73395.8506	89684.3876	16288.537	6662.8669	40.9	345351	0	0	3
880	21	0	2.2	89840.7772	82639.2615	74037.9649	89840.7772	15802.8124	6662.8669	42.1	345721	0	0	3
885	21	0	2.2125	89963.0183	83037.3878	74437.0416	89963.0183	15525.9767	6662.8669	42.9	346084	0	0	3
890	21	0	2.225	90088.5791	83428.6762	74762.8459	90088.5791	15325.7332	6662.8669	43.4	346442	0	0	3
895	22	0	2.2375	90252.65	83595.1146	74762.8459	90252.65	15489.8042	6662.8669	43	346797	0	0	3
900	22	0	2.25	90435.7184	84194.3812	76017.8205	90435.7184	14417.8979	6662.8669	46.2	347150	0	0	3
905	22	0	2.2625	90626.2695	84559.5924	76837.5768	90626.2695	13788.6927	6662.8669	48.3	347501	0	0	3
910	22	0	2.275	90815.1802	84909.0325	77700.9475	90815.1802	13114.2327	6662.8669	50.8	347850	0	0	3
915	22	0	2.2875	91002.6895	85241.576	78447.7402	91002.6895	12554.9494	6662.8669	53	348195	0	0	3
920	22	0	2.3	91109.6707	85384.7003	78447.7402	91109.6707	12661.9305	6662.8669	52.6	348536	0	0	3
925	22	0	2.3125	91230.5925	85865.295	79196.6747	91230.5925	12033.9178	6662.8669	55.3	348873	0	0	3
930	22	0	2.325	91388.4535	86170.0895	79429.4647	91388.4535	11958.9888	6662.8669	55.7	349204	0	0	3
935	22	0	2.3375	91498.2289	86471.8086	79828.5152	91498.2289	11669.7137	6662.8669	57	349530	0	0	3
940	23	0	2.35	91621.6758	86766.6376	80297.2373	91621.6758	11324.4385	6662.8669	58.8	349851	0	0	3
945	23	0	2.3625	91748.4615	86888.1455	80297.2373	91748.4615	11451.2242	6662.8669	58.1	350168	0	0	3
950	23	0	2.375	91868.2868	87331.9396	80920.1175	91868.2868	10948.1693	6662.8669	60.8	350481	0	0	3
955	23	0	2.3875	92036.4486	87609.8478	81200.2648	92036.4486	10836.1838	6662.8669	61.4	350792	0	0	3
960	23	0	2.4	92216.3407	87885.2497	81513.997	92216.3407	10702.3437	6662.8669	62.2	351098	0	0	3
965	23	0	2.4125	92370.9677	88156.674	81772.2367	92370.9677	10598.731	6662.8669	62.8	351401	0	0	3
970	23	0	2.425	92517.3002	88263.0307	81772.2367	92517.3002	10745.0635	6662.8669	62	351700	0	0	3
975	23	0	2.4375	92658.5275	88689.6839	82447.2807	92658.5275	10211.2468	6662.8669	65.2	351996	0	0	3
980	23	0	2.45	92795.4709	88948.3887	82732.5538	92795.4709	10062.917	6662.8669	66.2	352287	0	0	3
985	24	0	2.4625	92931.3587	89203.3588	82970.9742	92931.3587	9960.38452	6662.8669	66.8	352575	0	0	3
990	24	0	2.475	93049.7725	89455.3288	83163.9472	93049.7725	9885.82527	6662.8669	67.3	352859	0	0	3
995	24	0	2.4875	93176.4081	89546.0868	83163.9472	93176.4081	10012.4609	6662.8669	66.5	353139	0	0	3
1000	24	0	2.5	93290.9908	89953.0101	83668.2556	93290.9908	9622.73518	6662.8669	69.2	353416	0	0	3
1005	24	0	2.5125	93400.9915	90196.3285	84015.8415	93400.9915	9385.15009	6662.8669	70.9	353689	0	0	3
1010	24	0	2.525	93508.8214	90433.653	84430.642	93508.8214	9078.17932	6662.8669	73.3	353959	0	0	3
1015	24	0	2.5375	93614.829	90663.2577	85055.6057	93614.829	8559.22331	6662.8669	77.8	354225	0	0	3
1020	24	0	2.55	93730.2476	90880.1237	85902.8087	93730.2476	7827.43887	6662.8669	85.1	354487	0	0	3
1025	25	0	2.5625	93859.1746	91079.0329	86696.3932	93859.1746	7162.78143	6662.8669	93	354746	0	0	3
1030	25	0	2.575	93973.8743	91260.9699	87293.5594	93973.8743	6680.31481	6662.8669	99.7	355001	0	0	3
1035	25	0	2.5875	94075.4561	91430.5173	87777.1689	94075.4561	6298.28725	6662.8669	100	355253	0	0	3
1040	25	0	2.6	94170.2442	91590.3442	88231.1981	94170.2442	5939.04612	6662.8669	100	355502	0	0	3
1045	25	0	2.6125	94263.3328	91741.1476	88551.7389	94263.3328	5711.59387	6662.8669	100	355748	0	0	3
1050	25	0	2.625	94358.1415	91886.3076	88769.4388	94358.1415	5588.70265	6662.8669	100	355990	0	0	3
1055	25	0	2.6375	94453.1206	92028.3997	88932.0134	94453.1206	5521.10716	6662.8669	100	356230	0	0	3
1060	25	0	2.65	94548.738	92168.8178	89147.2801	94548.738	5401.45795	6662.8669	100	356465	0	0	3
1065	25	0	2.6625	94644.572	92306.2501	89430.2342	94644.572	5214.33782	6662.8669	100	356698	0	0	3
1070	26	0	2.675	94739.2442	92438.9753	89684.3876	94739.2442	5054.85661	6662.8669	100	356928	0	0	3
1075	26	0	2.6875	94832.1999	92567.6706	89840.7772	94832.1999	4991.42263	6662.8669	100	357155	0	0	3
1080	26	0	2.7	94951.5102	92695.439	89963.0183	94951.5102	4988.49186	6662.8669	100	357380	0	0	3
1085	26	0	2.7125	95128.02	92824.564	90088.5791	95128.02	5039.44097	6662.8669	100	357601	0	0	3
1090	26	0	2.725	95294.1583	92954.7035	90252.65	95294.1583	5041.50822	6662.8669	100	357820	0	0	3
1095	26	0	2.7375	95466.9176	93085.0602	90435.7184	95466.9176	5031.19924	6662.8669	100	358035	0	0	3
1100	26	0	2.75	95635.9119	93215.065	90626.2695	95635.9119	5009.64231	6662.8669	100	358248	0	0	3
1105	26	0	2.7625	95824.5507	93345.022	90815.1802	95824.5507	5009.3705	6662.8669	100	358458	0	0	3
1110	27	0	2.775	96024.2184	93475.248	91002.6895	96024.2184	5021.52882	6662.8669	100	358665	0	0	3
1115	27	0	2.7875	96249.2179	93606.4112	91109.6707	96249.2179	5139.54724	6662.8669	100	358869	0	0	3
